accnum,latitude,longitude,day_of_week,day_of_year,day,year,month,hour,division,neighbourhood_id,is_major_arterial,is_dry,good_light,good_visibility,has_traffctl,is_intersection,has_rlc,pedestrian_accident
992122,43.664245,-79.32569000000001,5,202,21,2007,7,2,55,65,0,1,0,1,0,0,0,0
985971,43.727845,-79.28759000000001,0,204,23,2007,7,7,41,119,1,1,1,1,1,0,0,0
986599,43.678945,-79.34479,3,207,26,2007,7,23,54,69,1,1,0,1,1,0,0,0
982126,43.709745,-79.47459,4,208,27,2007,7,17,12,29,1,1,1,1,1,0,0,0
983329,43.724045000000004,-79.26449000000001,4,215,3,2007,8,21,41,124,1,1,0,1,0,0,0,0
1292914,43.656409000000004,-79.40768,2,74,14,2012,3,15,14,78,1,1,1,1,1,0,1,0
984399,43.634445,-79.40869,4,222,10,2007,8,15,14,82,1,1,1,1,1,0,0,0
1292881,43.771545,-79.25129,4,76,16,2012,3,5,43,137,1,1,0,1,0,0,0,0
1285114,43.646045,-79.39229,1,80,20,2012,3,1,52,77,1,1,0,1,1,0,0,0
1291846,43.649844,-79.41829200000001,2,88,28,2012,3,9,14,81,1,1,1,1,1,0,0,0
1298696,43.668945,-79.40479,3,110,19,2012,4,21,53,95,0,1,0,1,1,0,0,0
1290286,43.731845,-79.30559000000001,6,113,22,2012,4,13,41,119,1,1,1,1,1,0,0,0
1299771,43.681945,-79.39159000000001,0,114,23,2012,4,15,53,98,1,0,1,0,1,0,0,1
1301011,43.713545,-79.30649,1,122,1,2012,5,8,54,54,1,1,1,1,0,0,0,0
1301166,43.646745,-79.39559,2,123,2,2012,5,17,52,77,1,1,1,1,1,0,0,0
1301330,43.649745,-79.37499,3,124,3,2012,5,12,51,75,1,1,1,1,0,0,0,0
1301507,43.654945,-79.42029000000001,5,126,5,2012,5,16,14,80,1,1,1,1,1,0,0,0
1302130,43.650845000000004,-79.41339,3,131,10,2012,5,10,14,81,1,1,1,1,0,0,0,0
1302089,43.647245,-79.39279,3,131,10,2012,5,18,52,77,1,1,0,1,0,0,0,0
1294470,43.667645,-79.54669,1,136,15,2012,5,13,22,10,1,1,1,1,1,0,0,0
1294902,43.749445,-79.55449,5,140,19,2012,5,11,31,22,1,1,1,1,0,0,0,0
1303942,43.680945,-79.44479,0,142,21,2012,5,6,13,92,0,1,1,1,0,0,0,0
1304934,43.670245,-79.36169,3,145,24,2012,5,14,51,71,0,1,1,1,0,0,0,0
1304471,43.703045,-79.52539,3,145,24,2012,5,19,12,113,0,1,1,1,1,0,0,0
1304939,43.651345,-79.41089000000001,2,151,30,2012,5,13,14,81,1,1,1,1,1,0,0,0
1305291,43.726645,-79.35879,5,154,2,2012,6,12,33,41,0,1,1,1,0,0,0,0
1305187,43.657145,-79.40519,6,155,3,2012,6,17,14,79,1,1,1,1,0,0,0,0
1305388,43.646945,-79.41709,0,156,4,2012,6,10,14,81,0,1,1,1,1,0,0,0
1305265,43.699445000000004,-79.32139000000001,0,156,4,2012,6,17,54,58,1,0,1,0,0,0,0,0
1305359,43.659845000000004,-79.43539,1,157,5,2012,6,17,14,83,1,1,1,1,1,0,0,0
1305406,43.649279,-79.393665,1,157,5,2012,6,18,52,77,1,1,1,1,1,0,0,1
1305383,43.659845000000004,-79.43539,1,157,5,2012,6,20,14,83,1,1,0,1,1,0,0,0
1305650,43.661045,-79.45059,3,159,7,2012,6,20,11,93,0,1,0,1,1,0,0,0
1305919,43.664545000000004,-79.41379,6,162,10,2012,6,19,14,80,1,1,1,1,1,0,0,0
1299440,43.663645,-79.35929,2,165,13,2012,6,11,51,72,0,1,1,1,1,0,0,0
1306296,43.666145,-79.35289,2,165,13,2012,6,17,55,68,0,1,1,1,0,0,0,0
1306744,43.779745,-79.30349,3,173,21,2012,6,16,42,118,1,1,1,1,0,0,0,0
1300673,43.654746,-79.565189,0,177,25,2012,6,12,22,11,0,1,1,1,0,0,0,0
1307372,43.656945,-79.40519,1,178,26,2012,6,16,14,78,1,1,1,1,1,0,0,0
1302395,43.734576000000004,-79.447261,2,179,27,2012,6,19,32,33,1,1,1,1,1,0,0,0
1301986,43.656345,-79.38899,3,180,28,2012,6,1,52,76,1,1,0,1,1,0,0,0
1308128,43.821345,-79.31689,4,188,6,2012,7,10,42,116,1,1,1,1,1,0,1,0
1308147,43.661545000000004,-79.40979,4,188,6,2012,7,17,14,79,1,1,1,1,1,0,0,0
1308396,43.654645,-79.38579,1,192,10,2012,7,17,52,76,0,1,1,1,0,0,0,0
1311042,43.737245,-79.56529,4,195,13,2012,7,6,23,3,1,1,1,1,1,0,1,0
1314053,43.780345000000004,-79.30099,2,200,18,2012,7,18,42,118,1,1,1,1,0,0,0,0
1311577,43.663045000000004,-79.38379,0,205,23,2012,7,8,51,75,1,1,1,1,1,0,0,0
986004,43.797045000000004,-79.14919,3,228,16,2007,8,10,42,133,1,1,1,1,1,0,0,0
991336,43.759545,-79.31809,4,236,24,2007,8,18,33,45,0,1,1,1,1,0,0,0
990402,43.790045,-79.36809000000001,0,239,27,2007,8,14,33,48,1,1,1,1,1,0,0,0
987119,43.782145,-79.30349,1,240,28,2007,8,12,42,118,0,1,1,1,1,0,0,0
987504,43.751145,-79.30649,6,245,2,2007,9,2,41,119,0,1,0,1,0,0,0,0
993424,43.642545,-79.42719,2,248,5,2007,9,8,14,84,1,1,1,1,1,0,0,0
993583,43.805445,-79.15969,5,251,8,2007,9,10,42,131,0,1,1,1,0,0,0,0
993875,43.727945,-79.47849000000001,4,257,14,2007,9,18,31,26,1,0,1,0,0,0,0,0
994188,43.716845,-79.25989,5,258,15,2007,9,21,41,124,1,1,0,1,1,0,0,0
995498,43.692245,-79.38409,1,261,18,2007,9,19,53,98,1,1,1,1,0,0,0,0
994814,43.663645,-79.32859,3,263,20,2007,9,18,55,70,0,1,1,1,0,0,0,0
994868,43.706945000000005,-79.26809,4,264,21,2007,9,10,41,120,0,1,1,1,1,0,1,0
1000446,43.667245,-79.31259,5,265,22,2007,9,7,55,63,1,1,0,1,1,0,0,0
997965,43.778445,-79.15779,0,281,8,2007,10,3,43,133,0,1,0,1,1,0,0,0
1002191,43.776945,-79.25449,4,306,2,2007,11,16,43,127,0,1,1,1,0,0,0,0
1003447,43.681745,-79.42569,3,312,8,2007,11,20,13,94,1,0,0,0,1,0,0,0
1006449,43.640945,-79.41719,2,318,14,2007,11,18,14,82,1,1,0,1,1,0,0,0
1005733,43.648745,-79.37199,5,321,17,2007,11,16,51,77,0,1,0,1,0,0,0,1
1007074,43.643845,-79.40329,2,325,21,2007,11,11,14,82,1,0,1,0,0,0,0,0
1025421,43.669543,-79.389987,5,26,26,2008,1,14,53,76,1,1,1,1,0,0,0,1
1029220,43.645945000000005,-79.40989,2,79,19,2008,3,13,14,82,1,1,1,1,1,0,0,0
1036978,43.649645,-79.49539,0,112,21,2008,4,8,22,15,1,1,1,1,1,0,0,0
1037840,43.655545000000004,-79.43049,0,119,28,2008,4,17,14,83,0,1,1,1,1,0,0,0
1039230,43.653245,-79.42819,2,128,7,2008,5,17,14,83,1,0,1,0,0,0,0,0
1042286,43.724845,-79.41979,3,136,15,2008,5,19,32,39,0,1,1,1,1,0,0,0
1039584,43.704245,-79.41029,3,143,22,2008,5,13,53,103,1,1,1,1,0,0,0,0
1042268,43.673845,-79.42239000000001,5,145,24,2008,5,12,13,94,0,1,1,1,1,0,0,0
1045776,43.618545000000005,-79.48669,6,146,25,2008,5,12,22,17,1,1,1,1,0,0,0,0
1045778,43.648345,-79.38179000000001,0,147,26,2008,5,14,52,76,1,1,1,1,0,0,0,0
1040428,43.648645,-79.36149,2,149,28,2008,5,8,51,77,0,1,1,1,0,0,0,0
1049415,43.643945,-79.40269,3,164,12,2008,6,8,14,77,1,1,1,1,1,0,0,0
1046603,43.668745,-79.39409,3,164,12,2008,6,9,53,95,1,1,1,1,1,0,0,0
1047995,43.655145000000005,-79.41899000000001,4,165,13,2008,6,14,14,80,1,1,1,1,0,0,0,0
1047021,43.655045,-79.43349,5,166,14,2008,6,13,14,83,1,1,1,1,0,0,0,0
1044518,43.653645000000004,-79.45139,6,167,15,2008,6,2,11,86,0,1,0,1,0,0,0,0
1048237,43.717045,-79.53729,6,174,22,2008,6,18,31,23,1,1,1,1,1,0,0,0
1051990,43.680745,-79.39909,2,177,25,2008,6,18,53,97,1,1,1,1,0,0,0,0
1044949,43.728245,-79.51259,2,177,25,2008,6,20,31,26,0,1,1,1,0,0,0,0
1049419,43.650145,-79.43929,0,182,30,2008,6,10,11,83,0,1,1,1,0,0,0,0
1353734,43.648944,-79.395587,3,94,4,2013,4,20,52,78,1,1,0,1,0,0,0,0
1354394,43.658946,-79.439693,4,95,5,2013,4,22,11,83,1,1,0,1,0,0,0,0
1354069,43.667945,-79.37899,0,98,8,2013,4,17,51,74,1,0,1,1,1,0,0,0
1351458,43.821345,-79.31689,4,102,12,2013,4,21,42,116,1,0,0,1,1,0,0,0
1351606,43.773146000000004,-79.283893,5,103,13,2013,4,18,41,126,1,1,0,1,1,0,0,0
1357155,43.671645,-79.493686,1,113,23,2013,4,18,12,111,1,1,1,1,1,0,0,0
1361387,43.785245,-79.27169,6,125,5,2013,5,14,42,128,0,1,1,1,0,0,0,0
1361719,43.692645,-79.315791,1,127,7,2013,5,9,54,60,1,1,1,1,0,0,0,0
1355187,43.767646,-79.189586,1,127,7,2013,5,21,43,136,1,1,0,1,1,0,0,0
1363588,43.665645,-79.40869,0,133,13,2013,5,18,14,79,1,1,1,1,0,0,0,0
1363452,43.639945000000004,-79.38699,0,140,20,2013,5,10,52,77,1,1,1,1,1,0,0,0
1365804,43.665745,-79.35139000000001,3,143,23,2013,5,18,55,68,0,1,1,1,0,0,0,0
1366444,43.648845,-79.40459,6,153,2,2013,6,5,14,78,1,0,0,0,1,0,0,0
1359211,43.698445,-79.43729,0,154,3,2013,6,13,13,106,1,1,1,1,0,0,0,0
1359371,43.617445000000004,-79.54199,1,155,4,2013,6,11,22,14,1,1,1,1,0,0,0,0
1367433,43.654045,-79.37999,1,155,4,2013,6,21,51,75,1,1,0,1,1,0,0,0
1368851,43.825945000000004,-79.29729,1,162,11,2013,6,8,42,130,1,1,1,1,1,0,0,0
1360626,43.693645000000004,-79.34819,2,163,12,2013,6,11,54,58,1,1,1,1,1,0,0,0
1369849,43.652245,-79.36799,3,164,13,2013,6,7,51,73,1,0,1,0,0,0,0,0
1362811,43.697945000000004,-79.57379,3,171,20,2013,6,13,23,1,1,1,1,1,1,0,0,0
1372963,43.674456,-79.397746,4,172,21,2013,6,15,53,95,1,1,1,1,0,0,0,0
1386246,43.635951,-79.44291199999999,6,174,23,2013,6,10,14,85,1,1,1,1,1,0,0,0
1373473,43.650145,-79.38979,1,176,25,2013,6,17,52,77,1,1,1,1,0,0,0,1
1373747,43.674490999999996,-79.432575,1,176,25,2013,6,21,13,94,0,1,0,1,0,0,0,0
1366140,43.675545,-79.42309,3,178,27,2013,6,2,13,94,0,1,0,1,1,0,0,0
1375838,43.643865999999996,-79.368961,3,185,4,2013,7,14,51,77,0,1,1,1,1,0,0,0
1374452,43.708597999999995,-79.36542800000001,0,189,8,2013,7,9,53,56,0,1,1,1,1,0,0,0
1366122,43.676545000000004,-79.35889,3,192,11,2013,7,19,54,67,0,1,1,1,0,0,0,1
1377196,43.688601,-79.44736,4,193,12,2013,7,22,13,107,1,1,0,1,1,0,0,0
1379135,43.675551,-79.423084,2,198,17,2013,7,21,13,94,0,1,0,1,1,0,0,0
1379733,43.691493,-79.28710500000001,2,205,24,2013,7,6,41,121,1,1,1,1,0,0,0,0
1380543,43.643408,-79.391277,2,205,24,2013,7,18,52,77,0,1,1,1,1,0,0,0
1380106,43.642501,-79.5079,3,206,25,2013,7,8,22,16,0,1,1,1,1,0,0,0
1380620,43.664683000000004,-79.32396999999999,6,209,28,2013,7,18,55,65,0,1,1,1,0,0,0,0
1381080,43.764334000000005,-79.574855,3,213,1,2013,8,19,31,21,1,1,0,1,1,0,1,0
1369145,43.674745,-79.39289000000001,4,214,2,2013,8,18,53,95,1,1,1,1,1,0,0,0
1372200,43.656737,-79.39957700000001,5,222,10,2013,8,2,52,78,1,1,0,1,0,0,0,0
1382388,43.677951,-79.443073,1,225,13,2013,8,16,13,92,1,1,1,1,1,0,0,0
1370609,43.651297,-79.410907,3,227,15,2013,8,16,14,81,1,1,1,1,1,0,0,0
1371962,43.668147,-79.44181400000001,4,235,23,2013,8,7,11,93,1,1,1,1,0,0,0,0
1383479,43.671061,-79.328082,4,235,23,2013,8,8,55,65,0,1,1,1,0,0,0,0
1383447,43.743292,-79.406482,4,235,23,2013,8,17,32,41,1,1,1,1,1,0,0,0
1372585,43.738246000000004,-79.27045799999999,2,240,28,2013,8,5,41,125,1,1,0,1,1,0,0,0
1384125,43.66075,-79.413425,6,244,1,2013,9,12,14,80,0,1,1,1,1,0,0,0
1373362,43.642237,-79.56599,0,245,2,2013,9,21,22,13,0,1,0,1,1,0,0,0
1385469,43.653514,-79.340778,0,252,9,2013,9,10,55,70,1,1,1,1,1,0,0,0
1386897,43.669692,-79.43275,6,258,15,2013,9,19,14,93,1,0,0,0,1,0,0,0
1376061,43.602343,-79.497989,2,261,18,2013,9,16,22,17,1,1,1,1,0,0,0,0
1387238,43.647116,-79.403972,5,264,21,2013,9,21,14,77,1,1,0,1,1,0,0,0
1387644,43.654845,-79.420291,3,269,26,2013,9,18,14,81,1,1,1,1,1,0,0,0
1387708,43.648146000000004,-79.38219000000001,2,275,2,2013,10,7,52,76,1,1,1,1,0,0,0,0
1387683,43.733699,-79.342525,3,276,3,2013,10,7,33,42,1,1,1,1,0,0,0,0
1387944,43.674498,-79.432582,2,282,9,2013,10,10,13,94,0,1,1,1,0,0,0,0
1380946,43.652507,-79.397853,2,289,16,2013,10,7,52,78,1,0,1,1,0,0,0,0
1382346,43.752963,-79.25806700000001,0,294,21,2013,10,7,41,127,1,0,0,0,0,0,0,0
1381878,43.817439,-79.222263,0,294,21,2013,10,19,42,132,0,0,1,0,0,0,0,0
1386051,43.656409000000004,-79.40768,1,295,22,2013,10,8,14,78,1,1,1,1,1,0,1,0
1384542,43.672,-79.44560600000001,0,301,28,2013,10,19,13,92,0,1,0,1,0,0,0,0
1388488,43.636472999999995,-79.399638,4,305,1,2013,11,5,14,77,1,0,0,0,1,0,0,0
3001005166,43.751868,-79.467212,2,324,20,2013,11,9,32,27,1,1,1,1,1,0,0,0
3001015663,43.664099,-79.398433,4,326,22,2013,11,3,52,79,0,0,0,0,1,0,0,0
3001090818,43.694903000000004,-79.279659,2,338,4,2013,12,14,41,121,0,1,1,1,1,0,0,0
4001460471,43.681517,-79.467433,0,34,3,2014,2,10,12,110,0,1,1,1,0,0,0,0
4001910374,43.663043,-79.40209499999999,1,98,8,2014,4,19,52,79,1,1,1,0,0,0,0,0
4001888181,43.720420000000004,-79.609165,0,104,14,2014,4,10,23,1,1,1,1,1,0,0,0,0
4001931404,43.760081,-79.182796,0,111,21,2014,4,14,43,136,0,1,1,1,0,0,0,0
4001952133,43.665415,-79.465877,3,114,24,2014,4,19,11,90,1,1,0,1,0,0,0,0
4001953344,43.649573,-79.429813,4,115,25,2014,4,5,14,84,0,1,0,1,0,0,0,0
4002017268,43.683406,-79.311847,0,125,5,2014,5,6,55,62,1,1,1,1,1,0,0,0
4002018320,43.673918,-79.307918,0,125,5,2014,5,10,55,63,1,1,1,1,1,0,0,0
4002062071,43.666724,-79.331714,0,132,12,2014,5,7,55,70,0,1,1,1,1,0,0,0
4002159560,43.760329,-79.361652,0,146,26,2014,5,23,33,40,1,1,0,1,0,0,0,0
4002160939,43.7741,-79.527782,1,147,27,2014,5,7,31,24,1,1,1,1,0,0,0,0
4002168339,43.642623,-79.382777,2,148,28,2014,5,8,52,77,0,1,1,1,0,0,0,0
4002199584,43.665461,-79.469447,6,152,1,2014,6,18,11,90,1,1,1,1,0,0,0,0
4002291464,43.750640000000004,-79.562839,5,165,14,2014,6,19,31,21,0,1,1,1,0,0,0,0
4000008445,43.778929,-79.139507,1,168,17,2014,6,10,43,133,0,1,1,1,0,0,0,0
4008024139,43.783209,-79.48729300000001,3,170,19,2014,6,16,31,27,1,1,1,1,1,0,0,0
4002366263,43.649428,-79.424739,3,170,19,2014,6,19,14,81,0,1,1,1,0,0,0,0
4002352031,43.64765,-79.384799,0,174,23,2014,6,17,52,76,1,1,1,1,1,0,0,0
4002478309,43.708121000000006,-79.29568,4,192,11,2014,7,19,41,120,1,1,1,1,0,0,0,0
4002496866,43.771983,-79.413562,0,195,14,2014,7,17,32,51,1,1,1,1,0,0,0,0
4002525835,43.660868,-79.37352299999999,4,199,18,2014,7,22,51,73,0,1,0,1,0,0,0,0
4002524694,43.756663,-79.517566,4,199,18,2014,7,23,31,25,1,1,1,1,0,0,0,0
4002596710,43.662455,-79.35136,1,210,29,2014,7,16,55,70,1,1,1,1,1,0,0,0
4002604819,43.710009,-79.38223599999999,2,211,30,2014,7,23,53,99,1,1,0,1,1,0,0,0
4002616805,43.798106,-79.21767,4,213,1,2014,8,17,42,132,1,1,1,1,1,0,1,0
4002616859,43.693019,-79.307636,4,213,1,2014,8,17,54,60,0,1,1,1,1,0,0,0
4002621781,43.680205,-79.43245999999999,5,214,2,2014,8,12,13,94,1,1,1,1,1,0,0,0
4000009508,43.680213,-79.289912,6,229,17,2014,8,21,55,63,1,1,0,1,0,0,0,0
4002723007,43.680282,-79.28992099999999,6,229,17,2014,8,21,55,62,1,1,0,1,0,0,0,0
4002735786,43.652896000000005,-79.429668,1,231,19,2014,8,21,14,84,1,1,0,1,1,0,0,0
4002750756,43.671954,-79.370693,4,234,22,2014,8,1,51,71,1,1,0,1,1,0,0,0
4002755635,43.663146000000005,-79.51839,4,234,22,2014,8,18,22,9,0,1,1,1,0,0,0,0
4002781365,43.682765,-79.463306,1,238,26,2014,8,17,12,110,0,1,1,1,1,0,0,0
4002824583,43.667224,-79.373737,4,241,29,2014,8,12,51,71,0,1,1,1,0,0,0,0
4002803863,43.642298,-79.427852,5,242,30,2014,8,1,14,84,1,1,0,1,0,0,0,0
4002856687,43.667918,-79.456767,5,249,6,2014,9,16,11,91,0,1,1,1,0,0,0,0
4002987190,43.733313,-79.452823,4,269,26,2014,9,11,32,33,1,1,1,1,1,0,0,0
4003007939,43.654897999999996,-79.420261,0,272,29,2014,9,13,14,81,1,1,1,1,1,0,0,0
4003073382,43.735335,-79.290637,3,282,9,2014,10,14,41,119,1,1,1,1,1,0,0,0
4003142204,43.651881,-79.381709,0,293,20,2014,10,18,52,76,1,0,0,0,1,0,0,0
4003192512,43.723372,-79.302089,1,301,28,2014,10,15,41,120,1,1,1,0,1,0,0,0
4003213460,43.717257000000004,-79.595607,4,304,31,2014,10,18,23,1,1,0,0,0,1,0,0,0
4003325282,43.792102,-79.42685999999999,1,322,18,2014,11,18,32,36,0,1,0,1,1,0,0,0
4003374622,43.78147,-79.22417800000001,2,330,26,2014,11,16,43,137,0,1,0,1,0,0,0,0
4003399384,43.747107,-79.449291,6,334,30,2014,11,17,32,33,0,0,0,0,0,0,0,0
4003521992,43.661971,-79.425647,5,354,20,2014,12,14,14,80,1,1,1,1,0,0,1,0
5000051256,43.654383,-79.398639,4,9,9,2015,1,21,52,78,1,0,0,1,1,0,0,0
5000058130,43.687746999999995,-79.27090799999999,6,11,11,2015,1,3,41,122,1,1,0,1,1,0,0,0
5000471900,43.638571,-79.429126,4,79,20,2015,3,20,14,85,1,1,0,1,1,0,0,0
5000486236,43.665728,-79.375522,0,82,23,2015,3,11,51,71,0,1,1,1,1,0,0,0
5000780857,43.661402,-79.38154899999999,6,130,10,2015,5,18,51,75,1,1,1,1,0,0,0,0
5000804946,43.686713,-79.405063,3,134,14,2015,5,15,53,96,0,1,1,1,0,0,0,0
5000832268,43.679423,-79.382312,1,139,19,2015,5,8,53,98,0,1,0,1,1,0,0,0
5000859369,43.646811,-79.376933,3,141,21,2015,5,22,51,77,1,1,0,1,1,0,0,0
5000858647,43.622958000000004,-79.481197,5,143,23,2015,5,10,22,17,1,1,1,1,1,0,0,0
5000891503,43.641295,-79.401637,3,148,28,2015,5,14,14,77,1,1,1,1,0,0,0,0
5000901118,43.657214,-79.45267,5,150,30,2015,5,2,11,88,0,1,0,1,0,0,0,0
6000304875,43.755355,-79.221088,5,51,20,2016,2,17,43,137,0,1,1,1,0,0,0,0
6000478020,43.650939,-79.43996,6,80,20,2016,3,3,11,83,0,1,0,1,1,0,0,0
7000680975,43.755385,-79.43844200000001,1,108,18,2017,4,15,32,38,1,1,1,1,0,0,1,0
6000543310,43.656649,-79.406482,3,91,31,2016,3,6,14,78,1,0,0,0,1,0,0,0
7000769510,43.728068,-79.574611,1,122,2,2017,5,6,23,4,1,1,0,1,1,0,0,0
7000797636,43.657344,-79.381328,5,126,6,2017,5,12,51,75,1,1,1,1,1,0,0,0
6000721028,43.662345,-79.376674,2,118,27,2016,4,20,51,73,1,1,0,1,1,0,0,0
7000825036,43.658881,-79.39464100000001,2,130,10,2017,5,9,52,78,1,1,1,1,0,0,0,0
6000731601,43.658335,-79.434764,4,120,29,2016,4,13,14,83,1,1,1,1,1,0,0,0
7000831003,43.678197999999995,-79.34827,3,131,11,2017,5,15,54,68,1,1,1,1,0,0,0,0
6000800445,43.753218,-79.53622,1,131,10,2016,5,6,31,22,1,1,1,1,1,0,0,0
7000844839,43.640685,-79.411426,5,133,13,2017,5,17,14,82,0,1,1,1,1,0,0,0
7000867225,43.701914,-79.352802,2,137,17,2017,5,7,53,55,1,1,1,1,1,0,0,0
7000906394,43.664771,-79.341571,1,143,23,2017,5,9,55,70,0,1,1,1,1,0,0,0
7000917334,43.635432,-79.44137099999999,2,144,24,2017,5,18,14,85,1,1,1,1,0,0,0,0
7000925099,43.711058,-79.391185,3,145,25,2017,5,21,53,99,1,0,0,0,1,0,0,0
7000963426,43.787841,-79.183223,2,151,31,2017,5,15,43,134,0,1,1,1,1,0,0,0
7001005616,43.67528,-79.45473,5,154,3,2017,6,23,13,92,1,1,0,1,1,0,0,0
7001007745,43.652568,-79.432521,2,158,7,2017,6,7,14,83,1,1,1,1,1,0,0,0
7001007889,43.655352,-79.385181,2,158,7,2017,6,7,52,76,1,1,1,1,0,0,0,0
7001016401,43.674872,-79.395358,3,159,8,2017,6,10,53,95,1,1,1,1,0,0,0,0
7001025478,43.683394,-79.323482,4,160,9,2017,6,15,54,66,1,1,1,1,1,0,0,0
7001038789,43.715914,-79.30490400000001,6,162,11,2017,6,16,54,43,1,1,1,1,0,0,0,0
7001157981,43.679412,-79.342189,2,179,28,2017,6,18,54,69,1,1,1,1,0,0,0,0
7001169974,43.676146,-79.494518,4,181,30,2017,6,13,12,111,0,1,1,1,0,0,0,0
7001187926,43.686568,-79.401454,0,184,3,2017,7,13,53,97,1,1,1,1,1,0,0,0
7001207044,43.687876,-79.58678,3,187,6,2017,7,8,23,1,1,1,1,1,1,0,0,0
7001209887,43.687917999999996,-79.302562,3,187,6,2017,7,15,54,62,1,1,1,1,0,0,0,0
7001286763,43.757689,-79.40994599999999,1,199,18,2017,7,7,32,51,1,1,1,1,0,0,0,0
7001343625,43.652083000000005,-79.404804,2,207,26,2017,7,17,14,78,1,1,1,1,0,0,0,0
7001383874,43.652007,-79.396526,1,213,1,2017,8,17,52,78,0,1,1,1,0,0,0,0
7001492041,43.734683000000004,-79.446399,4,230,18,2017,8,10,32,33,1,1,1,1,1,0,0,0
7001512799,43.659789,-79.399905,0,233,21,2017,8,16,52,79,1,1,1,1,0,0,0,0
7001528499,43.683879,-79.30012099999999,2,235,23,2017,8,10,55,62,0,1,1,1,1,0,0,0
7001571864,43.663512,-79.39060500000001,2,242,30,2017,8,17,52,76,1,1,1,1,1,0,0,0
7001580093,43.73429,-79.40452900000001,3,243,31,2017,8,21,32,41,1,1,0,1,1,0,0,0
9000494467,43.656509,-79.383732,0,77,18,2019,3,20,52,76,1,1,0,1,0,0,0,0
7001616713,43.685328000000005,-79.293407,2,249,6,2017,9,20,55,62,0,1,0,1,0,0,0,0
7001628368,43.701991,-79.373752,4,251,8,2017,9,15,53,56,1,1,1,1,1,0,0,0
7001651562,43.691332,-79.34061700000001,1,255,12,2017,9,8,54,59,0,1,1,1,0,0,0,0
7001656927,43.665908,-79.407436,2,256,13,2017,9,1,14,95,1,1,0,1,1,0,0,0
7001690052,43.630351,-79.419742,6,260,17,2017,9,23,14,82,1,1,0,1,1,0,0,0
7001696237,43.631358,-79.429141,0,261,18,2017,9,20,14,85,1,1,0,1,1,0,0,0
7001733942,43.698622,-79.451267,6,267,24,2017,9,12,13,108,1,1,1,1,1,0,0,0
7001781044,43.674288,-79.434612,6,274,1,2017,10,16,13,92,0,1,1,1,0,0,0,0
7001781629,43.666583,-79.403827,6,274,1,2017,10,18,53,79,1,1,1,1,1,0,0,0
7001798069,43.724084999999995,-79.26444599999999,2,277,4,2017,10,8,41,124,1,1,1,1,0,0,0,0
7001799357,43.666583,-79.403827,2,277,4,2017,10,11,53,79,1,1,1,1,1,0,0,0
7001855401,43.63795,-79.431827,2,291,18,2017,10,9,14,85,1,1,1,1,1,0,0,0
7001903339,43.787329,-79.415561,5,294,21,2017,10,22,32,50,0,1,0,1,0,0,0,0
7001954444,43.743193,-79.582073,4,300,27,2017,10,20,23,3,1,1,0,1,1,0,0,0
7002025111,43.692324,-79.47725200000001,2,312,8,2017,11,18,12,112,0,1,0,1,0,0,0,0
7003056643,43.680293,-79.289165,3,327,23,2017,11,18,55,63,1,1,0,1,0,0,0,0
7003071478,43.629279,-79.553577,5,329,25,2017,11,23,22,14,1,1,0,1,0,0,0,0
9000528494,43.663451,-79.385936,5,82,23,2019,3,19,52,76,0,1,1,1,0,0,0,0
6000874773,43.649394,-79.42003199999999,6,136,15,2016,5,3,14,81,1,1,0,1,0,0,0,0
6000853484,43.679186,-79.42466999999999,2,139,18,2016,5,8,13,94,0,1,1,1,0,0,0,0
9000663260,43.644659999999995,-79.41663,2,100,10,2019,4,15,14,81,1,1,1,1,1,0,0,0
6000956129,43.650012,-79.38624899999999,5,149,28,2016,5,20,52,76,1,1,1,1,1,0,1,0
9000820433,43.65155,-79.40969399999999,0,126,6,2019,5,13,14,81,1,1,1,1,1,0,0,0
5000955442,43.725032,-79.402156,6,158,7,2015,6,18,32,103,1,1,1,1,1,0,0,0
9000885812,43.663396999999996,-79.46265,2,135,15,2019,5,15,11,90,0,1,1,1,0,0,0,0
5000950977,43.646322999999995,-79.416911,6,158,7,2015,6,23,14,81,0,1,0,1,0,0,0,0
6000951747,43.649817,-79.435558,2,153,1,2016,6,19,11,84,0,1,1,1,1,0,0,0
5000961885,43.660639,-79.443607,0,159,8,2015,6,19,11,93,0,0,1,0,1,0,0,0
6001000870,43.647845000000004,-79.39028499999999,3,161,9,2016,6,8,52,77,1,1,1,1,1,0,0,0
6001035189,43.646952,-79.374179,1,166,14,2016,6,12,51,77,0,1,1,1,0,0,0,0
6001076116,43.795184000000006,-79.23738399999999,0,172,20,2016,6,13,42,132,0,1,1,1,0,0,0,0
6001139376,43.679877000000005,-79.48225699999999,2,181,29,2016,6,19,12,111,0,1,1,1,0,0,0,0
6001143418,43.720904,-79.508617,3,182,30,2016,6,11,31,26,1,1,1,1,1,0,1,0
6001174772,43.671199,-79.42372399999999,1,187,5,2016,7,12,14,93,1,1,1,1,0,0,0,0
6001211373,43.659265999999995,-79.36669499999999,0,193,11,2016,7,2,51,73,1,1,0,1,0,0,0,0
6001219608,43.698767,-79.40614599999999,1,194,12,2016,7,9,53,100,1,1,1,1,1,0,0,0
6001220813,43.689421,-79.348804,1,194,12,2016,7,12,54,58,1,1,1,1,1,0,0,0
6001269035,43.646899,-79.401088,1,201,19,2016,7,18,14,77,1,1,1,1,0,0,0,0
